f1_slpm,f1_str_acc,f1_str_def,f1_td_avg,f1_td_acc,f1_td_def,f1_sub_avg,f2_slpm,f2_str_acc,f2_str_def,f2_td_avg,f2_td_acc,f2_td_def,f2_sub_avg,reach_diff,height_diff,weight_diff,age_diff,slpm_ratio,str_acc_ratio,str_def_ratio,td_avg_ratio,td_acc_ratio,td_def_ratio,sub_avg_ratio,reach_advantage,height_advantage,weight_advantage,age_advantage,f1_striking_score,f2_striking_score,f1_grappling_score,f2_grappling_score,striking_score_diff,grappling_score_diff,reach_x_height,weight_x_reach,age_x_reach,reach_diff_squared,age_diff_squared,weight_diff_squared,striker_vs_grappler,f1_strike_grapple_ratio,f2_strike_grapple_ratio,strike_grapple_ratio_diff,f1_stance_,f1_stance_Orthodox,f1_stance_Southpaw,f1_stance_Switch,f1_stance_nan,f2_stance_,f2_stance_Orthodox,f2_stance_Southpaw,f2_stance_Switch,f2_stance_nan,label
4.39,0.43,0.59,0.73,0.38,0.82,0.0,2.2,0.53,0.48,2.68,0.3,0.5,0.7,-5.0,-4.0,0,-1.0,1.9954545454545451,0.8113207547169811,1.2291666666666667,0.2723880597014925,1.2666666666666668,1.64,0.0,0,0,0,0,1.113743,0.5596800000000001,0.22746799999999998,0.402,0.5540629999999999,-0.17453200000000005,20.0,-0.0,5.0,25.0,1.0,0,0,3.40107430344339,1.1149003984063746,2.2861739050370153,False,True,False,False,False,False,False,True,False,False,0
2.2,0.53,0.48,2.68,0.3,0.5,0.7,4.39,0.43,0.59,0.73,0.38,0.82,0.0,5.0,4.0,0,1.0,0.5011389521640092,1.232558139534884,0.8135593220338984,3.6712328767123292,0.7894736842105263,0.6097560975609756,6.999999999999999,1,1,0,0,0.5596800000000001,1.113743,0.402,0.22746799999999998,-0.5540629999999999,0.17453200000000005,20.0,0.0,5.0,25.0,1.0,0,0,1.1149003984063746,3.40107430344339,-2.2861739050370153,False,False,True,False,False,False,True,False,False,False,1
5.87,0.68,0.23,0.0,0.0,0.0,0.0,3.41,0.5,0.51,1.39,0.28,0.57,1.0,5.0,6.0,0,-7.0,1.721407624633431,1.36,0.45098039215686275,0.0,0.0,0.0,0.0,1,1,0,1,0.9180680000000001,0.86955,0.0,0.22184399999999999,0.04851800000000006,-0.22184399999999999,30.0,0.0,-35.0,25.0,49.0,0,0,9.18068,2.701774772871329,6.478905227128672,False,False,True,False,False,False,True,False,False,False,0
3.41,0.5,0.51,1.39,0.28,0.57,1.0,5.87,0.68,0.23,0.0,0.0,0.0,0.0,-5.0,-6.0,0,7.0,0.5809199318568995,0.7352941176470588,2.217391304347826,13.899999999999999,2.8000000000000003,5.699999999999999,10.0,0,0,0,0,0.86955,0.9180680000000001,0.22184399999999999,0.0,-0.04851800000000006,0.22184399999999999,30.0,-0.0,-35.0,25.0,49.0,0,0,2.701774772871329,9.18068,-6.478905227128672,False,True,False,False,False,False,False,True,False,False,1
1.85,0.41,0.5,2.52,0.45,0.66,2.2,3.66,0.53,0.55,1.99,0.46,0.37,1.3,2.0,1.0,0,3.0,0.505464480874317,0.7735849056603773,0.9090909090909091,1.2663316582914572,0.9782608695652174,1.783783783783784,1.6923076923076923,0,0,0,0,0.37925,1.0668900000000001,0.7484400000000001,0.338698,-0.6876400000000001,0.4097420000000001,2.0,0.0,6.0,4.0,9.0,0,0,0.4469968412616095,2.4319463503366783,-1.9849495090750688,False,True,False,False,False,False,True,False,False,False,1
3.66,0.53,0.55,1.99,0.46,0.37,1.3,1.85,0.41,0.5,2.52,0.45,0.66,2.2,-2.0,-1.0,0,-3.0,1.9783783783783784,1.2926829268292683,1.1,0.7896825396825397,1.0222222222222221,0.5606060606060606,0.5909090909090908,0,0,0,1,1.0668900000000001,0.37925,0.338698,0.7484400000000001,0.6876400000000001,-0.4097420000000001,2.0,-0.0,6.0,4.0,9.0,0,0,2.4319463503366783,0.4469968412616095,1.9849495090750688,False,True,False,False,False,False,True,False,False,False,0
1.85,0.41,0.5,2.52,0.45,0.66,2.2,3.06,0.55,0.52,1.26,0.23,0.37,1.1,-1.0,-1.0,0,-2.0,0.6045751633986929,0.7454545454545454,0.9615384615384615,2.0,1.9565217391304348,1.783783783783784,2.0,0,0,0,0,0.37925,0.8751600000000002,0.7484400000000001,0.107226,-0.4959100000000002,0.6412140000000001,1.0,-0.0,2.0,1.0,4.0,0,0,0.4469968412616095,4.223215233609682,-3.7762183923480728,False,True,False,False,False,False,True,False,False,False,0
4.39,0.43,0.59,0.73,0.38,0.82,0.0,4.04,0.6,0.43,5.29,0.55,0.85,1.8,-2.0,-2.0,0,3.0,1.0866336633663365,0.7166666666666667,1.372093023255814,0.1379962192816635,0.6909090909090908,0.9647058823529412,0.0,0,0,0,0,1.113743,1.04232,0.22746799999999998,2.473075,0.07142300000000001,-2.245607,4.0,-0.0,-6.0,4.0,9.0,0,1,3.40107430344339,0.4050872982715233,2.9959870051718664,False,True,False,False,False,False,True,False,False,False,0
4.04,0.6,0.43,5.29,0.55,0.85,1.8,4.39,0.43,0.59,0.73,0.38,0.82,0.0,2.0,2.0,0,-3.0,0.9202733485193623,1.3953488372093024,0.728813559322034,7.2465753424657535,1.4473684210526316,1.0365853658536586,18.0,0,0,0,1,1.04232,1.113743,2.473075,0.22746799999999998,-0.07142300000000001,2.245607,4.0,0.0,-6.0,4.0,9.0,0,1,0.4050872982715233,3.40107430344339,-2.9959870051718664,False,True,False,False,False,False,True,False,False,False,1
4.39,0.43,0.59,0.73,0.38,0.82,0.0,6.86,0.64,0.41,3.2,0.6,1.0,0.5,-3.0,0.0,0,2.0,0.6399416909620991,0.671875,1.4390243902439024,0.228125,0.6333333333333334,0.82,0.0,0,0,0,0,1.113743,1.800064,0.22746799999999998,1.92,-0.6863210000000002,-1.692532,-0.0,-0.0,-6.0,9.0,4.0,0,0,3.40107430344339,0.8911207920792079,2.509953511364182,False,True,False,False,False,False,False,True,False,False,1
6.86,0.64,0.41,3.2,0.6,1.0,0.5,4.39,0.43,0.59,0.73,0.38,0.82,0.0,3.0,0.0,0,-2.0,1.5626423690205014,1.4883720930232558,0.6949152542372882,4.383561643835617,1.5789473684210527,1.2195121951219512,5.0,1,0,0,0,1.800064,1.113743,1.92,0.22746799999999998,0.6863210000000002,1.692532,0.0,0.0,-6.0,9.0,4.0,0,0,0.8911207920792079,3.40107430344339,-2.509953511364182,False,False,True,False,False,False,True,False,False,False,0
4.39,0.43,0.59,0.73,0.38,0.82,0.0,6.26,0.58,0.49,0.32,0.5,0.8,0.0,1.0,-1.0,0,0.0,0.7012779552715654,0.7413793103448276,1.2040816326530612,2.28125,0.76,1.025,0.0,0,0,0,0,1.113743,1.779092,0.22746799999999998,0.128,-0.665349,0.09946799999999997,-1.0,0.0,0.0,1.0,0.0,0,0,3.40107430344339,7.803035087719297,-4.401960784275907,False,True,False,False,False,False,True,False,False,False,1
6.26,0.58,0.49,0.32,0.5,0.8,0.0,4.39,0.43,0.59,0.73,0.38,0.82,0.0,-1.0,1.0,0,0.0,1.4259681093394079,1.3488372093023255,0.8305084745762712,0.4383561643835617,1.3157894736842106,0.9756097560975611,0.0,0,0,0,0,1.779092,1.113743,0.128,0.22746799999999998,0.665349,-0.09946799999999997,-1.0,-0.0,-0.0,1.0,0.0,0,0,7.803035087719297,3.40107430344339,4.401960784275907,False,True,False,False,False,False,True,False,False,False,0
4.39,0.43,0.59,0.73,0.38,0.82,0.0,5.18,0.48,0.52,2.22,0.51,0.34,0.7,-3.0,-1.0,0,3.0,0.8474903474903475,0.8958333333333334,1.1346153846153846,0.3288288288288288,0.7450980392156863,2.411764705882353,0.0,0,0,0,0,1.113743,1.2929279999999999,0.22746799999999998,0.38494800000000007,-0.17918499999999993,-0.1574800000000001,3.0,-0.0,-9.0,9.0,9.0,0,0,3.40107430344339,2.666116779531001,0.7349575239123891,False,True,False,False,False,False,False,False,True,False,0
5.18,0.48,0.52,2.22,0.51,0.34,0.7,4.39,0.43,0.59,0.73,0.38,0.82,0.0,3.0,1.0,0,-3.0,1.1799544419134396,1.1162790697674418,0.8813559322033899,3.041095890410959,1.3421052631578947,0.41463414634146345,6.999999999999999,1,0,0,1,1.2929279999999999,1.113743,0.38494800000000007,0.22746799999999998,0.17918499999999993,0.1574800000000001,3.0,0.0,-9.0,9.0,9.0,0,0,2.666116779531001,3.40107430344339,-0.7349575239123891,False,False,False,True,False,False,True,False,False,False,1
4.39,0.43,0.59,0.73,0.38,0.82,0.0,4.68,0.45,0.56,1.43,0.45,0.65,0.4,-1.0,0.0,0,2.0,0.938034188034188,0.9555555555555555,1.0535714285714284,0.5104895104895105,0.8444444444444444,1.2615384615384615,0.0,0,0,0,0,1.113743,1.17936,0.22746799999999998,0.418275,-0.06561700000000004,-0.19080700000000003,-0.0,-0.0,-2.0,1.0,4.0,0,0,3.40107430344339,2.2755486951907766,1.1255256082526133,False,True,False,False,False,False,False,True,False,False,1
4.68,0.45,0.56,1.43,0.45,0.65,0.4,4.39,0.43,0.59,0.73,0.38,0.82,0.0,1.0,0.0,0,-2.0,1.0660592255125285,1.0465116279069768,0.9491525423728815,1.9589041095890412,1.1842105263157894,0.7926829268292683,4.0,0,0,0,0,1.17936,1.113743,0.418275,0.22746799999999998,0.06561700000000004,0.19080700000000003,0.0,0.0,-2.0,1.0,4.0,0,0,2.2755486951907766,3.40107430344339,-1.1255256082526133,False,False,True,False,False,False,True,False,False,False,0
4.39,0.43,0.59,0.73,0.38,0.82,0.0,4.02,0.48,0.55,0.05,0.11,0.76,0.1,-7.0,-4.0,0,-2.0,1.092039800995025,0.8958333333333334,1.0727272727272725,7.3,3.4545454545454546,1.0789473684210527,0.0,0,0,0,0,1.113743,1.06128,0.22746799999999998,0.0041800000000000006,0.052462999999999926,0.223288,28.0,-0.0,14.0,49.0,4.0,0,0,3.40107430344339,10.186984066039546,-6.785909762596156,False,True,False,False,False,False,False,False,True,False,0
4.02,0.48,0.55,0.05,0.11,0.76,0.1,4.39,0.43,0.59,0.73,0.38,0.82,0.0,7.0,4.0,0,2.0,0.9157175398633257,1.1162790697674418,0.9322033898305085,0.06849315068493152,0.2894736842105263,0.926829268292683,1.0,1,1,0,0,1.06128,1.113743,0.0041800000000000006,0.22746799999999998,-0.052462999999999926,-0.223288,28.0,0.0,14.0,49.0,4.0,0,0,10.186984066039546,3.40107430344339,6.785909762596156,False,False,False,True,False,False,True,False,False,False,1
4.39,0.43,0.59,0.73,0.38,0.82,0.0,3.67,0.42,0.57,1.01,0.34,0.6,0.1,2.0,3.0,0,0.0,1.1961852861035422,1.0238095238095237,1.0350877192982457,0.7227722772277227,1.1176470588235294,1.3666666666666667,0.0,0,1,0,0,1.113743,0.8785979999999999,0.22746799999999998,0.20604000000000003,0.23514500000000005,0.021427999999999947,6.0,0.0,0.0,4.0,0.0,0,0,3.40107430344339,2.870860018298261,0.5302142851451288,False,True,False,False,False,False,False,True,False,False,1
5.98,0.5,0.54,0.0,0.0,0.82,0.0,3.59,0.53,0.47,1.56,0.42,0.56,1.1,0.0,-4.0,-15,9.0,1.6657381615598887,0.9433962264150942,1.148936170212766,0.0,0.0,1.464285714285714,0.0,0,0,0,0,1.6146000000000003,0.894269,0.0,0.366912,0.7203310000000003,-0.366912,-0.0,-0.0,0.0,0.0,81.0,225,0,16.146,1.9152838222191761,14.230716177780824,False,True,False,False,False,False,True,False,False,False,1
3.59,0.53,0.47,1.56,0.42,0.56,1.1,5.98,0.5,0.54,0.0,0.0,0.82,0.0,0.0,4.0,15,-9.0,0.600334448160535,1.06,0.8703703703703702,15.6,4.199999999999999,0.6829268292682927,11.0,0,1,1,1,0.894269,1.6146000000000003,0.366912,0.0,-0.7203310000000003,0.366912,0.0,0.0,-0.0,0.0,81.0,225,0,1.9152838222191761,16.146,-14.230716177780824,False,True,False,False,False,False,True,False,False,False,0
4.64,0.44,0.51,3.17,0.42,0.5,0.5,6.59,0.44,0.61,1.01,0.6,0.66,0.0,-2.0,0.0,0,2.0,0.7040971168437026,1.0,0.8360655737704918,3.1386138613861387,0.7,0.7575757575757576,5.0,0,0,0,0,1.041216,1.768756,0.6657,0.39996,-0.7275400000000001,0.26574,-0.0,-0.0,-4.0,4.0,4.0,0,0,1.359822384745984,3.5377950236018885,-2.1779726388559046,False,True,False,False,False,False,True,False,False,False,1
6.59,0.44,0.61,1.01,0.6,0.66,0.0,4.64,0.44,0.51,3.17,0.42,0.5,0.5,2.0,0.0,0,-2.0,1.4202586206896552,1.0,1.196078431372549,0.3186119873817035,1.4285714285714286,1.32,0.0,0,0,0,0,1.768756,1.041216,0.39996,0.6657,0.7275400000000001,-0.26574,0.0,0.0,-4.0,4.0,4.0,0,0,3.5377950236018885,1.359822384745984,2.1779726388559046,False,True,False,False,False,False,True,False,False,False,0
4.64,0.44,0.51,3.17,0.42,0.5,0.5,5.23,0.51,0.55,2.45,0.36,0.62,0.0,-1.0,-2.0,0,2.0,0.8871892925430209,0.8627450980392157,0.9272727272727272,1.2938775510204081,1.1666666666666667,0.8064516129032259,5.0,0,0,0,0,1.041216,1.4670150000000004,0.6657,0.54684,-0.4257990000000005,0.11885999999999997,2.0,-0.0,-2.0,1.0,4.0,0,0,1.359822384745984,2.2679719868901125,-0.9081496021441284,False,True,False,False,False,False,True,False,False,False,1
3.67,0.42,0.57,1.01,0.34,0.6,0.1,4.39,0.43,0.59,0.73,0.38,0.82,0.0,-2.0,-3.0,0,0.0,0.835990888382688,0.9767441860465116,0.9661016949152542,1.3835616438356164,0.8947368421052632,0.7317073170731707,1.0,0,0,0,0,0.8785979999999999,1.113743,0.20604000000000003,0.22746799999999998,-0.23514500000000005,-0.021427999999999947,6.0,-0.0,-0.0,4.0,0.0,0,0,2.870860018298261,3.40107430344339,-0.5302142851451288,False,False,True,False,False,False,True,False,False,False,0
3.06,0.55,0.52,1.26,0.23,0.37,1.1,1.85,0.41,0.5,2.52,0.45,0.66,2.2,1.0,1.0,0,2.0,1.654054054054054,1.3414634146341464,1.04,0.5,0.5111111111111111,0.5606060606060606,0.5,0,0,0,0,0.8751600000000002,0.37925,0.107226,0.7484400000000001,0.4959100000000002,-0.6412140000000001,1.0,0.0,2.0,1.0,4.0,0,0,4.223215233609682,0.4469968412616095,3.7762183923480728,False,True,False,False,False,False,True,False,False,False,1
3.6,0.45,0.62,2.0,0.44,0.55,0.0,3.43,0.54,0.67,3.35,0.56,0.65,0.5,0.0,2.0,0,-4.0,1.0495626822157433,0.8333333333333333,0.9253731343283581,0.5970149253731343,0.7857142857142857,0.8461538461538461,0.0,0,0,0,1,1.0044,1.2409740000000002,0.48400000000000004,1.2194000000000003,-0.23657400000000028,-0.7354000000000003,0.0,0.0,-0.0,0.0,16.0,0,0,1.71986301369863,0.9405593451568894,0.7793036685417405,False,True,False,False,False,False,True,False,False,False,0
3.43,0.54,0.67,3.35,0.56,0.65,0.5,3.6,0.45,0.62,2.0,0.44,0.55,0.0,0.0,-2.0,0,4.0,0.9527777777777778,1.2,1.0806451612903227,1.675,1.272727272727273,1.1818181818181817,5.0,0,0,0,0,1.2409740000000002,1.0044,1.2194000000000003,0.48400000000000004,0.23657400000000028,0.7354000000000003,-0.0,0.0,0.0,0.0,16.0,0,0,0.9405593451568894,1.71986301369863,-0.7793036685417405,False,True,False,False,False,False,True,False,False,False,1
4.39,0.43,0.59,0.73,0.38,0.82,0.0,4.42,0.49,0.56,0.54,0.4,0.64,0.0,-4.0,1.0,0,-7.0,0.9932126696832578,0.8775510204081632,1.0535714285714284,1.3518518518518516,0.95,1.28125,0.0,0,0,0,1,1.113743,1.2128480000000001,0.22746799999999998,0.13824000000000003,-0.09910500000000022,0.08922799999999995,-4.0,-0.0,28.0,16.0,49.0,0,0,3.40107430344339,5.090866353257219,-1.6897920498138292,False,True,False,False,False,False,False,False,True,False,1
4.42,0.49,0.56,0.54,0.4,0.64,0.0,4.39,0.43,0.59,0.73,0.38,0.82,0.0,4.0,-1.0,0,7.0,1.0068337129840548,1.1395348837209303,0.9491525423728815,0.7397260273972603,1.0526315789473684,0.7804878048780488,0.0,1,0,0,0,1.2128480000000001,1.113743,0.13824000000000003,0.22746799999999998,0.09910500000000022,-0.08922799999999995,-4.0,0.0,28.0,16.0,49.0,0,0,5.090866353257219,3.40107430344339,1.6897920498138292,False,False,False,True,False,False,True,False,False,False,0
3.13,0.47,0.54,1.97,0.5,0.68,0.8,4.42,0.5,0.53,1.68,0.37,0.73,0.1,2.0,3.0,0,5.0,0.7081447963800905,0.94,1.0188679245283019,1.1726190476190477,1.3513513513513513,0.9315068493150686,8.0,0,1,0,0,0.7943939999999999,1.1713,0.6698000000000001,0.45376799999999995,-0.3769060000000001,0.2160320000000001,6.0,0.0,10.0,4.0,25.0,0,0,1.0319485580670302,2.1151456927810925,-1.0831971347140623,False,True,False,False,False,False,False,False,True,False,0
4.42,0.5,0.53,1.68,0.37,0.73,0.1,3.13,0.47,0.54,1.97,0.5,0.68,0.8,-2.0,-3.0,0,-5.0,1.4121405750798723,1.0638297872340425,0.9814814814814815,0.8527918781725888,0.74,1.0735294117647058,0.125,0,0,0,1,1.1713,0.7943939999999999,0.45376799999999995,0.6698000000000001,0.3769060000000001,-0.2160320000000001,6.0,-0.0,10.0,4.0,25.0,0,0,2.1151456927810925,1.0319485580670302,1.0831971347140623,False,False,False,True,False,False,True,False,False,False,1
3.13,0.47,0.54,1.97,0.5,0.68,0.8,4.19,0.4,0.55,1.37,0.37,0.84,0.0,3.0,1.0,0,9.0,0.7470167064439139,1.1749999999999998,0.9818181818181818,1.437956204379562,1.3513513513513513,0.8095238095238096,8.0,1,0,0,0,0.7943939999999999,0.9218000000000002,0.6698000000000001,0.425796,-0.12740600000000024,0.24400400000000005,3.0,0.0,27.0,9.0,81.0,0,0,1.0319485580670302,1.753151412334822,-0.7212028542677917,False,True,False,False,False,False,True,False,False,False,1
4.19,0.4,0.55,1.37,0.37,0.84,0.0,3.13,0.47,0.54,1.97,0.5,0.68,0.8,-3.0,-1.0,0,-9.0,1.3386581469648564,0.8510638297872342,1.0185185185185186,0.6954314720812184,0.74,1.2352941176470587,0.0,0,0,0,1,0.9218000000000002,0.7943939999999999,0.425796,0.6698000000000001,0.12740600000000024,-0.24400400000000005,3.0,-0.0,27.0,9.0,81.0,0,0,1.753151412334822,1.0319485580670302,0.7212028542677917,False,True,False,False,False,False,True,False,False,False,0
4.39,0.43,0.59,0.73,0.38,0.82,0.0,4.02,0.48,0.55,0.05,0.11,0.76,0.1,-7.0,-4.0,0,-2.0,1.092039800995025,0.8958333333333334,1.0727272727272725,7.3,3.4545454545454546,1.0789473684210527,0.0,0,0,0,0,1.113743,1.06128,0.22746799999999998,0.0041800000000000006,0.052462999999999926,0.223288,28.0,-0.0,14.0,49.0,4.0,0,0,3.40107430344339,10.186984066039546,-6.785909762596156,False,True,False,False,False,False,False,False,True,False,0
4.02,0.48,0.55,0.05,0.11,0.76,0.1,4.39,0.43,0.59,0.73,0.38,0.82,0.0,7.0,4.0,0,2.0,0.9157175398633257,1.1162790697674418,0.9322033898305085,0.06849315068493152,0.2894736842105263,0.926829268292683,1.0,1,1,0,0,1.06128,1.113743,0.0041800000000000006,0.22746799999999998,-0.052462999999999926,-0.223288,28.0,0.0,14.0,49.0,4.0,0,0,10.186984066039546,3.40107430344339,6.785909762596156,False,False,False,True,False,False,True,False,False,False,1
4.39,0.43,0.59,0.73,0.38,0.82,0.0,3.42,0.43,0.54,0.73,0.26,0.81,0.0,-1.0,-1.0,0,-3.0,1.283625730994152,1.0,1.0925925925925926,1.0,1.4615384615384615,1.0123456790123455,0.0,0,0,0,1,1.113743,0.794124,0.22746799999999998,0.153738,0.3196189999999999,0.07372999999999996,1.0,-0.0,3.0,1.0,9.0,0,0,3.40107430344339,3.1297007149106557,0.2713735885327342,False,True,False,False,False,False,True,False,False,False,1
3.07,0.4,0.53,0.43,0.21,0.66,0.0,4.78,0.54,0.55,1.18,0.3,0.75,0.4,3.0,4.0,0,7.0,0.6422594142259413,0.7407407407407407,0.9636363636363636,0.364406779661017,0.7,0.88,0.0,1,1,0,0,0.65084,1.4196600000000004,0.059598,0.26549999999999996,-0.7688200000000004,-0.20590199999999997,12.0,0.0,21.0,9.0,49.0,0,0,4.077995964861715,3.884158686730508,0.19383727813120677,False,True,False,False,False,False,True,False,False,False,0
4.78,0.54,0.55,1.18,0.3,0.75,0.4,3.07,0.4,0.53,0.43,0.21,0.66,0.0,-3.0,-4.0,0,-7.0,1.5570032573289905,1.35,1.0377358490566038,2.744186046511628,1.4285714285714286,1.1363636363636362,4.0,0,0,0,1,1.4196600000000004,0.65084,0.26549999999999996,0.059598,0.7688200000000004,0.20590199999999997,12.0,-0.0,21.0,9.0,49.0,0,0,3.884158686730508,4.077995964861715,-0.19383727813120677,False,True,False,False,False,False,True,False,False,False,1
3.07,0.4,0.53,0.43,0.21,0.66,0.0,2.85,0.51,0.64,1.62,0.4,0.7,0.2,2.0,0.0,0,9.0,1.0771929824561404,0.7843137254901961,0.828125,0.26543209876543206,0.5249999999999999,0.942857142857143,0.0,0,0,0,0,0.65084,0.9302400000000001,0.059598,0.45360000000000006,-0.2794000000000001,-0.3940020000000001,0.0,0.0,18.0,4.0,81.0,0,0,4.077995964861715,1.6803468208092485,2.3976491440524663,False,True,False,False,False,False,True,False,False,False,0
2.85,0.51,0.64,1.62,0.4,0.7,0.2,3.07,0.4,0.53,0.43,0.21,0.66,0.0,-2.0,0.0,0,-9.0,0.9283387622149838,1.275,1.2075471698113207,3.7674418604651168,1.9047619047619049,1.0606060606060606,2.0,0,0,0,1,0.9302400000000001,0.65084,0.45360000000000006,0.059598,0.2794000000000001,0.3940020000000001,-0.0,-0.0,18.0,4.0,81.0,0,0,1.6803468208092485,4.077995964861715,-2.3976491440524663,False,True,False,False,False,False,True,False,False,False,1
3.42,0.43,0.54,0.73,0.26,0.81,0.0,4.39,0.43,0.59,0.73,0.38,0.82,0.0,1.0,1.0,0,3.0,0.7790432801822323,1.0,0.9152542372881357,1.0,0.6842105263157895,0.9878048780487806,0.0,0,0,0,0,0.794124,1.113743,0.153738,0.22746799999999998,-0.3196189999999999,-0.07372999999999996,1.0,0.0,3.0,1.0,9.0,0,0,3.1297007149106557,3.40107430344339,-0.2713735885327342,False,True,False,False,False,False,True,False,False,False,0
3.07,0.4,0.53,0.43,0.21,0.66,0.0,4.81,0.48,0.64,1.96,0.61,0.93,1.1,8.0,6.0,0,9.0,0.6382536382536382,0.8333333333333334,0.828125,0.2193877551020408,0.3442622950819672,0.7096774193548387,0.0,1,1,0,0,0.65084,1.4776319999999998,0.059598,1.1119080000000001,-0.8267919999999999,-1.05231,48.0,0.0,72.0,64.0,81.0,0,0,4.077995964861715,1.2192608679866785,2.8587350968750362,False,True,False,False,False,False,True,False,False,False,0
4.81,0.48,0.64,1.96,0.61,0.93,1.1,3.07,0.4,0.53,0.43,0.21,0.66,0.0,-8.0,-6.0,0,-9.0,1.5667752442996743,1.2,1.2075471698113207,4.558139534883721,2.9047619047619047,1.4090909090909092,11.0,0,0,0,1,1.4776319999999998,0.65084,1.1119080000000001,0.059598,0.8267919999999999,1.05231,48.0,-0.0,72.0,64.0,81.0,0,0,1.2192608679866785,4.077995964861715,-2.8587350968750362,False,True,False,False,False,False,True,False,False,False,1
2.25,0.66,0.35,6.66,0.62,0.6,2.0,4.78,0.57,0.53,0.57,0.66,0.68,0.2,-1.0,-4.0,-24,-3.0,0.4707112970711297,1.1578947368421053,0.660377358490566,11.684210526315791,0.9393939393939393,0.8823529411764705,10.0,0,0,0,1,0.51975,1.444038,2.4775199999999997,0.255816,-0.9242879999999999,2.221704,4.0,24.0,3.0,1.0,9.0,576,1,0.20164731990440427,4.05838410864042,-3.856736788736016,False,True,False,False,False,False,True,False,False,False,0
4.78,0.57,0.53,0.57,0.66,0.68,0.2,2.25,0.66,0.35,6.66,0.62,0.6,2.0,1.0,4.0,24,3.0,2.1244444444444444,0.8636363636363635,1.5142857142857145,0.08558558558558557,1.0645161290322582,1.1333333333333335,0.1,0,1,1,0,1.444038,0.51975,0.255816,2.4775199999999997,0.9242879999999999,-2.221704,4.0,24.0,3.0,1.0,9.0,576,1,4.05838410864042,0.20164731990440427,3.856736788736016,False,True,False,False,False,False,True,False,False,False,1
2.25,0.66,0.35,6.66,0.62,0.6,2.0,3.56,0.5,0.58,5.38,0.48,0.31,0.0,-1.0,-1.0,-28,0.0,0.6320224719101124,1.32,0.603448275862069,1.237918215613383,1.2916666666666667,1.9354838709677418,20.0,0,0,0,0,0.51975,1.0324,2.4775199999999997,0.8005439999999999,-0.5126499999999999,1.6769759999999998,1.0,28.0,-0.0,1.0,0.0,784,0,0.20164731990440427,1.1464181650202545,-0.9447708451158503,False,True,False,False,False,False,True,False,False,False,0
3.56,0.5,0.58,5.38,0.48,0.31,0.0,2.25,0.66,0.35,6.66,0.62,0.6,2.0,1.0,1.0,28,0.0,1.5822222222222222,0.7575757575757576,1.657142857142857,0.8078078078078078,0.7741935483870968,0.5166666666666667,0.0,0,0,1,0,1.0324,0.51975,0.8005439999999999,2.4775199999999997,0.5126499999999999,-1.6769759999999998,1.0,28.0,0.0,1.0,0.0,784,0,1.1464181650202545,0.20164731990440427,0.9447708451158503,False,True,False,False,False,False,True,False,False,False,1
2.25,0.66,0.35,6.66,0.62,0.6,2.0,2.51,0.5,0.4,0.56,0.26,0.52,0.0,0.0,0.0,-23,-6.0,0.8964143426294822,1.32,0.8749999999999999,11.892857142857142,2.3846153846153846,1.1538461538461537,20.0,0,0,0,1,0.51975,0.502,2.4775199999999997,0.075712,0.017750000000000044,2.401808,0.0,-0.0,-0.0,0.0,36.0,529,1,0.20164731990440427,2.856947732653433,-2.6553004127490287,False,True,False,False,False,False,True,False,False,False,1
2.51,0.5,0.4,0.56,0.26,0.52,0.0,2.25,0.66,0.35,6.66,0.62,0.6,2.0,0.0,0.0,23,6.0,1.1155555555555554,0.7575757575757576,1.142857142857143,0.08408408408408409,0.41935483870967744,0.8666666666666667,0.0,0,0,1,0,0.502,0.51975,0.075712,2.4775199999999997,-0.017750000000000044,-2.401808,0.0,0.0,0.0,0.0,36.0,529,1,2.856947732653433,0.20164731990440427,2.6553004127490287,False,True,False,False,False,False,True,False,False,False,0
3.48,0.48,0.52,0.0,0.0,0.72,0.0,2.25,0.66,0.35,6.66,0.62,0.6,2.0,-1.0,-1.0,5,3.0,1.5466666666666666,0.7272727272727272,1.4857142857142858,0.0,0.0,1.2,0.0,0,0,0,0,0.8686079999999999,0.51975,0.0,2.4775199999999997,0.3488579999999999,-2.4775199999999997,1.0,-5.0,-3.0,1.0,9.0,25,1,8.686079999999999,0.20164731990440427,8.484432680095594,False,True,False,False,False,False,True,False,False,False,0
4.39,0.43,0.59,0.73,0.38,0.82,0.0,4.5,0.36,0.6,1.78,0.24,0.7,0.5,-2.0,1.0,15,-6.0,0.9755555555555555,1.1944444444444444,0.9833333333333333,0.4101123595505618,1.5833333333333335,1.1714285714285715,0.0,0,0,1,1,1.113743,0.9719999999999999,0.22746799999999998,0.29904,0.14174300000000006,-0.071572,-2.0,-30.0,12.0,4.0,36.0,225,0,3.40107430344339,2.4358460304731353,0.9652282729702546,False,True,False,False,False,False,True,False,False,False,0
4.5,0.36,0.6,1.78,0.24,0.7,0.5,4.39,0.43,0.59,0.73,0.38,0.82,0.0,2.0,-1.0,-15,6.0,1.0250569476082005,0.8372093023255813,1.0169491525423728,2.4383561643835616,0.631578947368421,0.8536585365853658,5.0,0,0,0,0,0.9719999999999999,1.113743,0.29904,0.22746799999999998,-0.14174300000000006,0.071572,-2.0,-30.0,12.0,4.0,36.0,225,0,2.4358460304731353,3.40107430344339,-0.9652282729702546,False,True,False,False,False,False,True,False,False,False,1
